,id,n_date,f_date,group,send_time,viewed_time,phone_status,xyz,loc,ringer_mode,image,personalized,tone_text,app_logs
4700,180,2014-10-11,1970-01-01,Daily,17:46:09,0,0,2,0,1,0,1,0,98.6139956361795
4701,180,2014-11-11,1970-01-01,Daily,18:00:38,0,1,0,2,2,1,0,1,100.44623622652279
4702,180,2014-12-11,1970-01-01,Daily,18:22:17,0,0,0,2,1,0,0,1,99.53747115380531
4703,180,2014-11-13,1970-01-01,Daily,17:20:04,0,0,1,0,0,1,1,1,99.06732040590967
4704,180,2014-11-14,1970-01-01,Daily,19:15:17,0,0,2,1,1,1,0,1,99.96553369415227
4705,180,2014-11-15,1970-01-01,Daily,18:58:17,0,0,2,2,2,0,1,1,99.72973978992731
4706,180,2014-11-16,1970-01-01,Daily,17:03:17,0,0,1,0,2,0,1,2,99.3605212705233
4707,180,2014-11-17,2014-11-17,Daily,17:36:16,17:54:00,0,0,2,1,0,1,1,99.2863603168921
4708,180,2014-11-18,1970-01-01,Daily,17:30:39,0,0,1,0,0,0,0,0,98.95585133110576
4709,180,2014-11-19,1970-01-01,Daily,19:52:17,0,0,1,1,0,1,1,1,100.02886131241479
4710,180,2014-11-20,1970-01-01,Daily,19:10:16,0,1,2,0,1,0,0,1,99.26767172891763
4711,180,2014-11-21,1970-01-01,Daily,17:06:17,0,0,1,1,1,1,0,1,101.05465499315882
4712,180,2014-11-22,1970-01-01,Daily,17:03:04,0,1,0,2,1,1,0,2,98.90866544682399
4713,180,2014-11-23,1970-01-01,Daily,18:15:17,0,1,1,0,2,1,1,1,101.18096692128142
4714,180,2014-11-24,1970-01-01,Daily,18:43:14,0,0,0,0,2,0,0,0,98.07425321423555
4715,180,2014-11-25,1970-01-01,Daily,18:07:15,0,1,2,1,1,0,1,0,100.34749128849646
4716,180,2014-11-26,1970-01-01,Daily,18:23:15,0,0,1,0,0,1,1,0,100.80910291794744
4717,180,2014-11-27,1970-01-01,Daily,19:19:14,0,0,2,1,2,0,1,1,101.3523880141278
4718,180,2014-11-28,1970-01-01,Daily,17:34:14,0,1,0,0,2,1,0,1,100.00744978889657
4719,180,2014-11-29,2014-11-29,Daily,18:33:21,18:37:00,0,0,1,0,0,1,0,99.37894931129294
4720,180,2014-11-30,1970-01-01,Daily,19:54:15,0,1,1,0,2,1,0,1,100.60798032153023
4721,180,2014-01-12,1970-01-01,Daily,18:59:24,0,1,1,2,0,0,0,2,101.25156679136688
4722,180,2014-02-12,1970-01-01,Daily,19:35:15,0,1,0,1,1,1,1,2,100.11789069940284
4723,180,2014-03-12,1970-01-01,Daily,18:26:40,0,1,2,1,1,0,0,2,100.30060010174991
4724,180,2014-04-12,1970-01-01,Daily,17:14:09,0,1,1,0,0,0,0,2,98.01218021128113
4725,180,2014-05-12,1970-01-01,Daily,19:25:09,0,1,2,2,2,0,0,0,100.9120227038199
4726,180,2014-06-12,1970-01-01,Daily,19:16:09,0,1,1,0,0,1,0,1,99.0619073703408
4727,180,2014-07-12,1970-01-01,Daily,18:37:08,0,1,2,2,0,0,1,0,100.09369210981173
4728,180,2014-08-12,1970-01-01,Daily,17:17:04,0,0,1,1,0,1,0,0,98.82104984516735
4729,180,2014-09-12,1970-01-01,Daily,17:38:04,0,0,1,1,1,1,0,1,100.60475213665626
4730,180,2014-10-12,1970-01-01,Daily,18:04:03,0,0,2,1,0,1,1,2,101.27428344863716
4731,180,2014-11-12,1970-01-01,Daily,17:37:03,0,1,2,2,0,0,1,1,100.52414250724085
4732,180,2014-12-12,1970-01-01,Daily,19:18:03,0,1,2,2,0,0,1,2,100.53833456630468
4733,180,2014-12-13,1970-01-01,Daily,18:58:55,0,0,2,2,0,1,1,0,100.2656844665193
4734,180,2014-12-14,1970-01-01,Daily,18:38:05,0,0,1,0,1,0,0,2,100.44149798796651
4735,180,2014-12-15,1970-01-01,Daily,19:01:01,0,1,1,2,0,1,1,0,100.81397057779877
4736,180,2014-12-16,1970-01-01,Daily,17:22:01,0,0,2,0,0,0,0,2,101.35522205114849
4737,180,2014-12-17,1970-01-01,Daily,19:38:00,0,1,2,1,0,0,1,1,100.13601379735314
4738,180,2014-12-18,1970-01-01,Daily,17:34:01,0,0,1,0,1,0,0,1,100.87420618952946
4739,180,2014-12-19,1970-01-01,Daily,18:10:01,0,0,1,2,2,0,1,2,99.61776834405384
4740,180,2014-12-20,1970-01-01,Daily,19:20:30,0,1,1,0,1,0,0,2,101.06117967809685
4741,180,2014-12-21,1970-01-01,Daily,19:52:00,0,0,0,0,2,1,1,2,101.08985628066671
4742,180,2014-12-22,1970-01-01,Daily,19:56:09,0,1,0,1,2,0,1,2,99.4059796066076
4743,180,2014-12-23,1970-01-01,Daily,17:50:00,0,1,1,0,0,0,1,0,100.08608139088331
4744,180,2014-12-24,1970-01-01,Daily,18:46:09,0,1,0,1,2,0,1,0,101.80293368302519
4745,180,2014-12-25,1970-01-01,Daily,17:47:20,0,0,1,2,1,0,0,2,100.25198658474979
4746,180,2014-12-26,1970-01-01,Daily,19:19:00,0,0,0,0,0,1,0,2,102.3793359731817
4747,180,2014-12-27,1970-01-01,Daily,18:08:00,0,1,2,1,1,1,1,0,99.31336267499243
4748,180,2014-12-28,1970-01-01,Daily,17:50:03,0,0,1,0,0,0,0,2,101.10473041050848
4749,180,2014-12-29,1970-01-01,Daily,19:52:56,0,0,2,2,0,1,0,2,100.38397617172232
4750,180,2014-12-30,1970-01-01,Daily,18:03:22,0,0,1,1,2,1,1,2,100.37321160172266
4751,180,2014-12-31,1970-01-01,Daily,18:09:05,0,0,1,2,1,1,1,2,100.3747272354684
4752,180,2015-01-01,1970-01-01,Daily,17:40:29,0,1,1,1,1,0,0,2,99.77683160033999
4753,180,2015-02-01,1970-01-01,Daily,19:59:02,0,1,2,2,0,1,1,2,101.50378823113104
4754,180,2015-03-01,1970-01-01,Daily,19:01:02,0,1,1,0,0,1,1,0,99.92298201478381
4755,180,2015-04-01,1970-01-01,Daily,19:58:32,0,0,0,0,0,0,0,1,100.07535036397363
4756,180,2015-05-01,1970-01-01,Daily,17:34:36,0,0,1,2,2,1,1,2,101.37866973901127
4757,180,2015-06-01,1970-01-01,Daily,17:37:48,0,1,2,1,0,1,0,0,100.08547563120784
4758,180,2015-07-01,1970-01-01,Daily,19:19:28,0,1,0,0,1,1,0,0,99.58854677415655
4759,180,2015-08-01,1970-01-01,Daily,18:02:32,0,1,2,0,0,1,0,1,98.10637742001211
4760,180,2015-09-01,1970-01-01,Daily,18:52:11,0,0,2,0,2,0,1,1,100.18034797839812
4761,180,2015-10-01,1970-01-01,Daily,17:42:08,0,1,0,2,2,1,1,0,99.65686091536442
4762,180,2015-11-01,1970-01-01,Daily,18:50:21,0,1,2,2,1,1,1,0,99.1990684842677
4763,180,2015-12-01,1970-01-01,Daily,19:34:23,0,1,1,2,2,1,0,0,101.98715224638353
4764,180,2015-01-13,1970-01-01,Daily,18:03:21,0,0,1,1,0,0,1,1,99.10129723040562
4765,180,2015-01-14,1970-01-01,Daily,19:57:13,0,0,2,1,0,0,1,1,100.09669700957384
4766,180,2015-01-15,1970-01-01,Daily,17:10:22,0,1,1,0,1,0,1,0,101.0461888185133
4767,180,2015-01-16,1970-01-01,Daily,17:04:29,0,0,0,1,0,1,0,2,98.68442005471655
4768,180,2015-01-17,1970-01-01,Daily,19:53:21,0,1,1,1,0,1,0,0,100.77565632115886
4769,180,2015-01-18,1970-01-01,Daily,19:08:21,0,0,2,2,1,1,1,0,101.38054177499487
4770,180,2015-01-19,1970-01-01,Daily,18:18:21,0,0,2,0,0,0,1,1,99.90283694005234
4771,180,2015-01-20,1970-01-01,Daily,19:15:27,0,0,0,1,2,1,0,2,99.50659256757584
4772,180,2015-01-21,1970-01-01,Daily,19:39:01,0,1,0,2,2,1,1,0,100.21430044174534
4773,180,2015-01-22,1970-01-01,Daily,19:17:46,0,1,1,0,2,0,0,1,100.27456466787069
4774,180,2015-01-23,1970-01-01,Daily,17:50:53,0,1,0,2,0,1,0,0,100.62099103128698
4775,180,2015-01-24,1970-01-01,Daily,19:10:25,0,1,1,0,2,1,1,1,99.70224398309546
4776,180,2015-01-25,1970-01-01,Daily,18:46:30,0,1,2,2,2,0,0,1,100.53577506187403
4777,180,2015-01-26,1970-01-01,Daily,18:19:25,0,0,1,2,2,0,1,0,100.15147890270141
4778,180,2015-01-27,1970-01-01,Daily,18:06:24,0,1,1,1,0,1,1,2,99.28020832166952
4779,180,2015-01-28,1970-01-01,Daily,18:42:22,0,1,1,1,0,0,1,0,97.5025263810362
4780,180,2015-01-29,1970-01-01,Daily,17:00:22,0,0,1,1,0,1,0,1,98.91179657511273
4781,180,2015-01-30,1970-01-01,Daily,19:57:05,0,1,0,1,0,1,1,0,100.30911878840134
4782,180,2015-01-31,1970-01-01,Daily,19:36:22,0,1,1,2,1,0,0,0,102.03419868793843
4783,180,2015-01-02,1970-01-01,Daily,17:37:22,0,0,2,0,1,0,1,0,98.9967729121574
4784,180,2015-02-02,1970-01-01,Daily,19:56:22,0,0,0,0,2,0,0,2,101.38673611772886
4785,180,2015-03-02,1970-01-01,Daily,18:43:23,0,1,2,1,2,1,0,2,98.56139045770921
4786,180,2015-04-02,1970-01-01,Daily,17:57:31,0,0,0,0,1,0,1,1,101.55923010610499
4787,180,2015-05-02,1970-01-01,Daily,17:07:22,0,1,0,2,0,0,1,1,99.86689273329586
4788,180,2015-06-02,1970-01-01,Daily,19:15:40,0,1,0,1,0,1,1,1,99.53370545395266
4789,180,2015-07-02,1970-01-01,Daily,17:42:22,0,0,1,1,0,1,0,2,99.6970095144191
4790,180,2015-08-02,1970-01-01,Daily,19:41:17,0,1,2,1,0,0,0,1,100.19847767403678
4791,180,2015-09-02,1970-01-01,Daily,18:32:09,0,0,2,1,2,1,0,1,100.22627030171563
4792,180,2015-10-02,1970-01-01,Daily,19:47:36,0,1,2,0,1,0,1,1,101.67155944082702
4793,180,2015-11-02,1970-01-01,Daily,19:48:18,0,1,1,0,1,0,0,2,98.40008630304817
4794,180,2015-12-02,1970-01-01,Daily,18:02:17,0,1,0,0,0,0,1,2,96.5299155722391
4795,180,2015-02-13,1970-01-01,Daily,19:51:22,0,0,2,0,0,0,0,0,99.88697678046239
4796,180,2015-02-14,1970-01-01,Daily,17:11:08,0,1,0,2,2,0,0,1,98.6986563939043
4797,180,2015-02-15,1970-01-01,Daily,19:49:17,0,1,2,1,2,0,0,0,99.20623562507082
4798,181,2014-05-11,2014-05-11,Intelligent,16:03:22,16:38:00,0,1,2,1,0,1,0,100.42899686587114
4799,181,2014-07-11,1970-01-01,Intelligent,18:33:21,0,1,0,1,1,0,1,0,100.69510425203681
4800,181,2014-09-11,2014-09-11,Intelligent,22:21:30,22:43:00,1,2,2,2,1,0,1,99.52894957343334
4801,181,2014-12-11,1970-01-01,Intelligent,11:15:40,0,1,1,1,2,0,1,2,99.28945625045701
4802,181,2014-11-14,1970-01-01,Intelligent,12:46:05,0,0,0,0,2,1,1,2,100.72142547729382
4803,181,2014-11-16,1970-01-01,Intelligent,13:25:12,0,0,2,2,0,1,0,0,99.62756335476962
4804,181,2014-11-18,1970-01-01,Intelligent,16:14:39,0,0,2,1,2,1,1,2,98.6614026271117
4805,181,2014-11-21,2014-11-21,Intelligent,11:27:02,12:09:00,0,2,0,1,1,1,2,99.24592043454095
4806,181,2014-11-24,1970-01-01,Intelligent,09:55:02,0,1,2,0,1,0,1,1,99.91814597172522
4807,181,2014-11-26,1970-01-01,Intelligent,15:28:10,0,1,2,0,2,0,1,1,100.96128016163708
4808,181,2014-11-28,1970-01-01,Intelligent,16:10:47,0,0,2,0,1,0,1,0,100.42113950854399
4809,181,2014-01-12,1970-01-01,Intelligent,18:37:11,0,1,0,1,0,1,0,0,100.69485561569371
4810,test4,2014-08-30,1970-01-01,0,20:02:25,0,1,0,0,0,0,0,1,100.43254052228754
4811,test4,2014-08-31,1970-01-01,0,20:47:10,0,0,2,2,1,0,0,1,99.68675344209616
4812,test4,2014-01-09,1970-01-01,0,20:16:02,0,1,1,2,2,1,0,2,100.1412606966897
4813,test4,2014-09-24,1970-01-01,0,21:43:28,0,0,2,1,2,1,0,1,101.08516016629811
4814,test4,2014-09-25,1970-01-01,0,13:33:00,0,0,1,2,0,0,1,2,100.39837689573756
4815,test4,2014-09-26,1970-01-01,0,19:25:33,0,1,1,0,1,0,1,1,100.71207248617914
4816,test4,2014-09-27,2014-09-27,0,20:49:42,20:49:00,1,2,2,2,1,0,2,100.32264837275204
4817,test4,2014-09-28,1970-01-01,0,18:13:26,0,1,2,1,0,0,0,1,100.02140533315202
4818,test4,2014-09-29,1970-01-01,0,19:35:42,0,0,1,1,0,1,0,0,100.70588331519495
4819,test4,2014-09-30,1970-01-01,0,19:04:14,0,0,0,2,2,1,0,0,100.23470307332725
4820,test4,2014-01-10,1970-01-01,0,18:01:23,0,0,2,0,1,1,0,0,101.33701948552772
4821,test4,2014-02-10,1970-01-01,0,19:52:38,0,1,1,0,2,1,0,1,100.34900687634514
4822,test4,2014-03-10,1970-01-01,0,20:21:12,0,0,0,2,2,1,0,1,100.01130748371611
4823,test4,2014-04-10,1970-01-01,0,19:46:02,0,0,0,2,1,1,0,2,100.52590273946859
4824,test4,2014-05-10,1970-01-01,0,19:28:37,0,0,1,1,2,0,1,1,99.85067329236313
4825,test4,2014-07-10,1970-01-01,0,18:59:13,0,1,1,0,2,0,1,0,101.26536840774884
4826,test4,2014-08-10,1970-01-01,0,19:50:54,0,0,0,2,2,1,0,0,99.49346966423144
4827,test4,2014-09-10,1970-01-01,0,18:24:59,0,0,2,0,2,0,1,1,99.57104843828337
4828,test4,2014-10-10,1970-01-01,0,19:41:21,0,1,0,1,1,0,0,2,99.43624921037593
4829,test4,2014-11-10,1970-01-01,0,18:02:39,0,1,1,1,2,0,1,1,99.46134890455012
4830,test4,2014-12-10,1970-01-01,0,20:14:49,0,1,2,1,1,1,0,2,100.96022141732479
4831,182,2014-09-25,2014-09-25,Daily,20:10:23,21:23:00,1,2,0,1,0,0,2,99.94261804041209
4832,182,2014-09-26,2014-09-26,Daily,20:34:38,22:55:00,1,1,1,0,0,0,1,99.51005530659872
4833,182,2014-09-27,1970-01-01,Daily,18:42:05,0,0,0,1,2,0,1,0,98.92582187997095
4834,182,2014-09-28,1970-01-01,Daily,19:54:44,0,0,0,1,1,1,0,2,99.38570060873559
4835,182,2014-09-29,1970-01-01,Daily,11:37:12,0,1,2,1,1,0,0,1,98.76685865704998
4836,182,2014-09-30,1970-01-01,Daily,18:12:03,0,1,1,2,1,0,1,0,100.74370095826305
4837,182,2014-01-10,1970-01-01,Daily,19:45:31,0,0,2,1,2,1,0,1,99.56883626393157
4838,182,2014-02-10,1970-01-01,Daily,18:20:21,0,0,2,2,2,0,0,1,99.2449712601902
4839,182,2014-03-10,1970-01-01,Daily,18:01:18,0,1,0,1,2,0,0,0,99.51864059268445
4840,182,2014-04-10,1970-01-01,Daily,20:17:16,0,1,1,0,0,1,0,0,98.75898569384455
4841,182,2014-05-10,1970-01-01,Daily,18:18:30,0,1,1,2,0,1,1,2,99.41964303923179
4842,182,2014-06-10,1970-01-01,Daily,18:13:02,0,0,2,2,2,0,0,0,100.95026926727938
4843,182,2014-07-10,1970-01-01,Daily,20:50:37,0,0,0,0,2,1,1,0,101.02073466756116
4844,182,2014-08-10,2014-08-10,Daily,20:32:52,20:33:00,0,2,2,0,1,1,1,99.09010945773339
4845,182,2014-09-10,1970-01-01,Daily,20:16:33,0,1,1,2,2,1,1,1,99.34388151676573
4846,182,2014-10-10,1970-01-01,Daily,19:05:53,0,0,0,2,0,1,1,0,98.90364899638394
4847,182,2014-11-10,1970-01-01,Daily,20:21:38,0,1,0,1,2,1,0,1,100.39364183722903
4848,184,2014-09-24,2014-09-24,Daily,19:50:28,20:59:00,0,2,1,0,1,0,2,99.01733570409864
4849,184,2014-09-25,1970-01-01,Daily,18:25:55,0,1,2,0,0,0,1,0,100.70318893933724
4850,184,2014-09-26,1970-01-01,Daily,12:52:27,0,1,0,1,1,1,1,0,100.79405250198886
4851,184,2014-09-27,1970-01-01,Daily,19:27:00,0,0,1,0,1,0,1,0,97.43216421587076
4852,184,2014-09-28,1970-01-01,Daily,18:12:00,0,1,2,0,2,1,1,0,99.84943042834834
4853,184,2014-09-29,1970-01-01,Daily,20:19:50,0,1,2,0,0,0,1,2,100.1292405563683
4854,184,2014-09-30,1970-01-01,Daily,19:19:48,0,1,0,0,2,0,0,1,100.89490537231005
4855,184,2014-01-10,1970-01-01,Daily,18:45:30,0,1,2,2,1,0,0,0,100.93293870262114
4856,184,2014-02-10,1970-01-01,Daily,18:48:40,0,0,1,0,1,0,0,2,101.8776077513837
4857,184,2014-03-10,1970-01-01,Daily,18:21:01,0,1,2,2,2,0,0,0,99.52223261698683
4858,184,2014-04-10,1970-01-01,Daily,19:48:32,0,1,2,0,1,1,0,0,100.8268015074627
4859,184,2014-05-10,1970-01-01,Daily,18:01:01,0,1,2,2,1,0,0,2,100.61741733492133
4860,184,2014-06-10,1970-01-01,Daily,20:38:00,0,0,0,0,0,1,1,0,99.55737294610651
4861,184,2014-08-10,1970-01-01,Daily,18:42:39,0,1,2,0,2,0,0,1,98.80794860985846
4862,184,2014-09-10,2014-09-10,Daily,19:59:28,20:25:00,1,0,2,2,0,1,2,100.44690859018345
4863,184,2014-10-10,1970-01-01,Daily,20:32:20,0,1,2,1,1,1,0,0,99.601648209116
4864,184,2014-11-10,1970-01-01,Daily,20:24:00,0,1,1,0,0,1,0,0,98.50675318760156
4865,184,2014-12-10,1970-01-01,Daily,19:36:00,0,0,1,2,1,0,1,2,101.09184643025854
4866,184,2014-10-13,1970-01-01,Daily,18:49:00,0,0,0,0,2,1,1,1,99.74378099989153
4867,184,2014-10-14,1970-01-01,Daily,19:16:41,0,1,0,1,1,0,1,0,100.96717904864275
4868,184,2014-10-15,1970-01-01,Daily,18:15:00,0,0,0,1,0,0,1,0,98.43758567738571
4869,185,2014-05-11,1970-01-01,Occasional,18:17:23,0,0,0,1,2,0,1,1,100.75077532010995
4870,185,2014-08-11,1970-01-01,Occasional,19:04:12,0,1,2,2,0,1,0,2,100.06227363630012
4871,185,2014-11-11,1970-01-01,Occasional,18:17:36,0,1,2,1,2,0,1,1,101.21196803867971
4872,185,2014-11-14,1970-01-01,Occasional,17:46:01,0,1,2,0,1,1,0,0,99.86135630788866
4873,185,2014-11-17,2014-11-17,Occasional,17:36:01,17:44:00,0,0,1,2,1,1,2,100.61242992486235
4874,185,2014-11-20,1970-01-01,Occasional,19:10:02,0,1,1,1,0,1,0,0,98.95035431304714
4875,185,2014-11-23,1970-01-01,Occasional,19:07:34,0,0,0,2,1,0,0,2,99.89491111845996
4876,185,2014-11-26,1970-01-01,Occasional,17:29:01,0,1,0,0,0,0,0,0,100.98850329932937
4877,185,2014-11-29,1970-01-01,Occasional,17:45:01,0,0,2,0,0,1,1,2,100.78670728882737
4878,185,2014-02-12,1970-01-01,Occasional,19:14:57,0,0,0,2,0,0,1,1,99.83550277814699
4879,185,2014-05-12,1970-01-01,Occasional,18:50:01,0,1,2,0,0,1,1,2,101.27719355491588
4880,185,2014-08-12,1970-01-01,Occasional,19:48:00,0,0,1,0,1,0,1,1,100.86643519413623
4881,185,2014-11-12,1970-01-01,Occasional,19:12:00,0,1,0,0,2,0,0,0,101.26385934739156
4882,185,2014-12-14,1970-01-01,Occasional,17:34:54,0,1,0,0,0,0,1,2,98.71859950640317
4883,186,2014-09-27,2014-09-27,Daily,18:54:01,18:54:00,1,1,2,1,1,0,0,99.7821208799682
4884,186,2014-09-28,1970-01-01,Daily,20:21:04,0,0,0,1,0,1,0,2,99.32574117292971
4885,186,2014-09-29,1970-01-01,Daily,18:48:28,0,0,1,1,1,0,0,0,100.97405200583519
4886,186,2014-09-30,1970-01-01,Daily,20:07:01,0,0,2,0,2,1,0,1,101.65483079455218
4887,186,2014-01-10,1970-01-01,Daily,18:10:02,0,1,2,0,0,1,0,0,99.81835462284695
4888,186,2014-02-10,1970-01-01,Daily,20:53:01,0,0,2,0,0,1,0,2,98.50711212228686
4889,186,2014-03-10,1970-01-01,Daily,20:53:04,0,0,0,0,2,0,0,2,100.60042113829333
4890,186,2014-04-10,1970-01-01,Daily,20:00:01,0,0,1,0,0,1,0,2,99.8908072648934
4891,186,2014-05-10,1970-01-01,Daily,20:09:03,0,0,0,1,1,1,1,2,99.53254752748443
4892,186,2014-06-10,2014-06-10,Daily,18:07:42,18:46:00,1,1,2,2,1,0,0,98.80256648266162
4893,186,2014-07-10,1970-01-01,Daily,20:30:01,0,1,1,0,0,0,1,0,99.30829483068823
4894,186,2014-08-10,2014-08-10,Daily,20:03:01,20:06:00,0,2,1,0,1,0,0,99.65655113716892
4895,186,2014-09-10,2014-09-10,Daily,19:49:05,19:50:00,0,2,0,1,1,0,0,101.04374815064921
4896,186,2014-10-10,2014-10-10,Daily,18:16:37,18:31:00,1,2,1,1,0,1,1,98.75683118981411
4897,186,2014-11-10,1970-01-01,Daily,18:23:22,0,0,1,2,2,1,0,2,99.19604505688528
4898,186,2014-12-10,1970-01-01,Daily,18:49:00,0,0,0,2,1,1,0,2,99.4849608232239
4899,186,2014-10-13,1970-01-01,Daily,20:18:01,0,1,2,1,2,0,0,2,98.99681603881999
4900,187,2014-12-17,2014-12-17,Occasional,19:38:35,19:45:00,1,2,1,1,1,1,1,100.624962159368
4901,187,2014-12-20,1970-01-01,Occasional,20:37:16,0,0,0,1,1,0,1,0,101.46137603589895
4902,187,2014-12-23,2014-12-23,Occasional,19:27:14,23:16:00,0,1,2,0,0,0,2,101.79291150202116
4903,187,2014-12-26,1970-01-01,Occasional,20:56:24,0,1,0,2,1,0,0,2,99.82824727276191
4904,187,2014-12-29,2014-12-29,Occasional,18:10:20,18:11:00,0,2,2,2,0,0,1,99.66595644493503
4905,187,2015-01-01,1970-01-01,Occasional,19:23:09,0,0,2,2,0,0,0,1,99.98587680496298
4906,187,2015-04-01,2015-04-01,Occasional,18:19:17,20:33:00,1,0,1,1,1,1,2,99.19158288442826
4907,187,2015-07-01,1970-01-01,Occasional,18:07:38,0,1,1,1,1,1,1,2,101.8726471957802
4908,187,2015-11-01,1970-01-01,Occasional,20:48:18,0,1,0,2,0,1,1,1,99.16906973718523
4909,187,2015-01-14,1970-01-01,Occasional,18:10:27,0,1,1,1,0,0,1,2,101.09365675285717
4910,187,2015-01-17,1970-01-01,Occasional,18:29:01,0,0,2,1,2,1,0,0,99.20593673989576
4911,187,2015-01-20,1970-01-01,Occasional,18:18:44,0,0,2,2,0,0,0,1,100.39533244266919
4912,187,2015-01-23,1970-01-01,Occasional,19:20:02,0,1,1,2,1,0,1,2,99.93198454973621
4913,187,2015-02-15,2015-02-15,Occasional,18:51:55,18:53:00,1,0,0,2,1,0,1,99.75785324153203
4914,188,2014-10-21,1970-01-01,Daily,19:12:07,0,1,0,1,2,0,0,2,99.8058226156335
4915,188,2014-10-22,1970-01-01,Daily,20:20:01,0,0,1,2,0,1,0,0,99.8262337304536
4916,188,2014-10-23,1970-01-01,Daily,20:54:02,0,0,1,1,2,0,0,2,100.97091832543177
4917,188,2014-10-24,1970-01-01,Daily,18:55:12,0,0,2,2,0,1,0,2,100.24402986874247
4918,188,2014-10-25,1970-01-01,Daily,18:56:51,0,1,0,2,2,0,0,1,97.6120138883561
4919,188,2014-10-26,1970-01-01,Daily,19:54:54,0,0,2,0,1,0,1,0,100.55772864598062
4920,188,2014-10-27,1970-01-01,Daily,20:23:37,0,1,1,2,0,0,0,2,100.61055289384898
4921,188,2014-10-28,1970-01-01,Daily,20:36:29,0,1,2,1,2,0,0,0,98.81096447866166
4922,188,2014-10-29,1970-01-01,Daily,20:09:19,0,0,0,2,1,1,0,2,100.9519469883518
4923,188,2014-10-30,1970-01-01,Daily,19:26:15,0,0,1,0,0,0,0,1,99.16494927131409
4924,188,2014-10-31,1970-01-01,Daily,18:41:21,0,0,2,2,0,1,1,0,99.004811376813
4925,188,2014-01-11,1970-01-01,Daily,18:15:17,0,0,0,2,0,1,1,1,100.0475765200475
4926,188,2014-02-11,1970-01-01,Daily,18:29:15,0,1,0,1,0,0,1,2,101.24091242362917
4927,188,2014-03-11,1970-01-01,Daily,19:31:31,0,0,1,1,2,0,0,1,98.99011898640684
4928,188,2014-04-11,1970-01-01,Daily,19:24:31,0,1,2,1,1,0,0,2,99.99841430657503
4929,188,2014-05-11,1970-01-01,Daily,18:04:53,0,0,0,1,2,1,1,1,100.18044563419757
4930,188,2014-06-11,1970-01-01,Daily,19:31:00,0,0,0,2,0,1,0,2,98.6530173287841
4931,188,2014-07-11,1970-01-01,Daily,18:05:51,0,0,1,1,0,0,0,2,101.17810122872434
4932,188,2014-08-11,1970-01-01,Daily,18:25:35,0,0,1,2,2,0,0,2,99.15513148101579
4933,188,2014-09-11,1970-01-01,Daily,19:13:04,0,1,0,1,2,0,1,0,99.09564206949317
4934,188,2014-10-11,1970-01-01,Daily,19:24:31,0,0,2,1,1,1,1,0,99.98101226249689
4935,188,2014-11-11,1970-01-01,Daily,18:40:24,0,0,2,2,1,1,0,1,99.29540133150407
4936,188,2014-12-11,1970-01-01,Daily,19:30:48,0,0,0,2,0,0,0,1,100.1349237352361
4937,188,2014-11-13,1970-01-01,Daily,20:50:33,0,0,0,1,2,0,0,2,98.73298086347917
4938,188,2014-11-14,1970-01-01,Daily,19:37:07,0,0,0,1,2,1,0,2,99.40639331360646
4939,188,2014-11-15,1970-01-01,Daily,19:34:20,0,0,2,2,0,0,0,1,100.66668577155222
4940,188,2014-11-16,1970-01-01,Daily,20:48:01,0,1,0,1,0,0,0,2,100.78531482260195
4941,188,2014-11-17,1970-01-01,Daily,20:08:01,0,0,2,0,0,1,0,2,97.9683024560254
4942,188,2014-11-18,1970-01-01,Daily,20:36:53,0,0,0,1,2,0,1,0,98.86512899100492
4943,188,2014-11-19,1970-01-01,Daily,20:47:12,0,0,1,1,0,0,0,1,99.7122258448595
4944,188,2014-11-20,1970-01-01,Daily,19:53:13,0,0,1,0,1,1,1,2,100.51946832059926
4945,188,2014-11-21,1970-01-01,Daily,18:18:14,0,1,0,2,0,0,1,1,100.43228510215822
4946,188,2014-11-22,1970-01-01,Daily,18:51:17,0,1,0,1,0,1,1,2,100.44795934856144
4947,188,2014-11-23,1970-01-01,Daily,19:31:08,0,1,2,2,2,0,0,1,98.56520198858767
4948,188,2014-11-24,1970-01-01,Daily,20:04:19,0,0,2,1,2,1,1,2,100.2048437069339
4949,188,2014-11-25,1970-01-01,Daily,18:07:52,0,0,0,0,0,1,1,0,100.12868121893447
4950,188,2014-11-26,1970-01-01,Daily,19:47:08,0,1,2,1,1,1,1,1,99.7087933531048
4951,188,2014-11-27,1970-01-01,Daily,20:47:09,0,1,0,1,0,0,0,1,99.72238520295808
4952,188,2014-11-28,1970-01-01,Daily,19:32:51,0,0,1,0,1,1,1,0,100.33630444948346
4953,188,2014-11-29,1970-01-01,Daily,19:01:06,0,0,0,0,1,1,1,0,99.99092462275848
4954,188,2014-11-30,1970-01-01,Daily,20:45:44,0,0,2,0,2,0,1,0,99.20980934172569
4955,188,2014-01-12,1970-01-01,Daily,19:19:20,0,1,2,2,2,1,1,1,102.18342050974887
4956,188,2014-02-12,1970-01-01,Daily,19:36:24,0,1,2,1,2,1,1,0,99.45357177694044
4957,188,2014-03-12,1970-01-01,Daily,19:10:39,0,0,2,0,2,0,0,0,99.87110729534602
4958,188,2014-04-12,1970-01-01,Daily,19:03:06,0,0,0,2,1,1,0,0,99.03725225874837
4959,188,2014-05-12,1970-01-01,Daily,20:57:29,0,0,0,0,2,0,0,2,100.90652652220159
