id,activity id,page,activity type,status,time,status,time,seconds on page,session number,time since last log
154,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,28-01-15 09:10:14.398,,,0,7,3536775.83
154,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,28-01-15 09:10:14.729,,,0,7,0.33
154,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,07-02-15 15:52:48.213,,,0,8,888153.48
154,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,07-02-15 15:52:48.509,complete,07-02-15 15:52:54.695,6,8,0.30
154,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,07-02-15 15:52:54.813,,,0,8,0.12
154,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,07-02-15 15:52:55.151,complete,07-02-15 15:52:57.990,2,8,0.34
154,BreatheTry,3 Minute Breathing Space - Try it out,info,start,07-02-15 15:52:58.069,complete,07-02-15 15:52:59.272,1,8,0.08
154,BreatheRate,Rate 3 Minute Breathing Space,survey,start,07-02-15 15:52:59.349,complete,07-02-15 15:53:03.396,4,8,0.08
154,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 15:53:03.904,,,0,8,0.51
154,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 15:53:03.975,complete,07-02-15 15:53:06.292,3,8,0.07
154,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,07-02-15 15:53:17.092,,,0,8,10.80
154,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,07-02-15 15:53:17.499,complete,07-02-15 15:53:27.221,10,8,0.41
154,BreatheTry,3 Minute Breathing Space - Try it out,info,start,07-02-15 15:53:27.557,complete,07-02-15 15:53:51.385,24,8,0.34
154,BreatheRate,Rate 3 Minute Breathing Space,survey,start,07-02-15 15:53:51.475,complete,07-02-15 15:53:52.991,1,8,0.09
154,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 15:53:53.463,,,0,8,0.47
154,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 15:53:53.544,complete,07-02-15 15:53:56.999,3,8,0.08
154,SleepAbout,About Sleep Well,info,start,07-02-15 15:54:01.322,,,0,8,4.32
154,SleepAbout,About Sleep Well,info,start,07-02-15 15:54:01.776,complete,07-02-15 15:54:10.358,9,8,0.45
154,SleepPlanner,Sleep Well Plans,planner,start,07-02-15 15:54:10.542,complete,07-02-15 15:55:14.068,64,8,0.18
154,SleepKeepTrack,Sleep Well Keep track,info,start,07-02-15 15:55:14.168,complete,07-02-15 15:55:16.568,2,8,0.10
154,SleepRate,Sleep Well Rate,survey,start,07-02-15 15:55:16.685,complete,07-02-15 15:55:18.566,2,8,0.12
154,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 15:55:18.992,,,0,8,0.43
154,ToolUnlockAlert,Tool Unlocked,info,start,07-02-15 15:55:19.047,complete,07-02-15 15:55:20.723,1,8,0.05
155,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,11-09-14 06:59:35.698,,,0,1,0.00
155,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,11-09-14 06:59:36.070,complete,11-09-14 07:00:23.662,47,1,0.37
155,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,11-09-14 07:00:23.789,complete,11-09-14 07:03:04.840,161,1,0.13
155,CWOSequence,Connect With Others,sequence,start,11-09-14 07:03:11.825,,,0,1,6.99
155,CWOAbout,About Connect With Others,info,start,11-09-14 07:03:18.114,,,0,1,6.29
155,CWOAbout,About Connect With Others,info,start,11-09-14 07:03:18.470,complete,11-09-14 07:03:35.282,17,1,0.36
155,CWOPlanner,Your Plans,planner,start,11-09-14 07:03:35.381,complete,11-09-14 07:04:41.138,66,1,0.10
155,CWOKeepTrack,Connect With Others Keep track,info,start,11-09-14 07:04:41.206,complete,11-09-14 07:04:49.756,8,1,0.07
155,CWORate,Connect With Others Rate,survey,start,11-09-14 07:04:49.809,complete,11-09-14 07:04:56.945,7,1,0.05
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:04:57.301,,,0,1,0.36
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:04:57.348,complete,11-09-14 07:05:02.143,5,1,0.05
155,WalkAbout,Walking with awareness - Desciption,info,start,11-09-14 07:05:04.922,,,0,1,2.78
155,WalkAbout,Walking with awareness - Desciption,info,start,11-09-14 07:05:05.285,complete,11-09-14 07:05:17.931,12,1,0.36
155,WalkTry,Walking with awareness - Try it out,info,start,11-09-14 07:05:17.973,complete,11-09-14 07:05:21.613,4,1,0.04
155,WalkRate,Rate walking with awareness,survey,start,11-09-14 07:05:21.657,back,11-09-14 07:05:27.618,6,1,0.04
155,WalkTry,Walking with awareness - Try it out,info,start,11-09-14 07:05:27.645,complete,11-09-14 07:06:22.602,55,1,0.03
155,WalkRate,Rate walking with awareness,survey,start,11-09-14 07:06:22.652,complete,11-09-14 07:06:25.686,3,1,0.05
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:06:25.993,,,0,1,0.31
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:06:26.047,complete,11-09-14 07:06:29.368,3,1,0.05
155,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,11-09-14 07:06:31.240,,,0,1,1.87
155,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,11-09-14 07:06:31.574,complete,11-09-14 07:06:48.084,17,1,0.33
155,BreatheTry,3 Minute Breathing Space - Try it out,info,start,11-09-14 07:06:48.125,complete,11-09-14 07:07:25.600,37,1,0.04
155,BreatheRate,Rate 3 Minute Breathing Space,survey,start,11-09-14 07:07:25.645,complete,11-09-14 07:07:29.648,4,1,0.05
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:07:29.950,,,0,1,0.30
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:07:29.996,complete,11-09-14 07:07:33.095,4,1,0.05
155,BodyAbout,Body Scan - Desciption,info,start,11-09-14 07:07:36.533,,,0,1,3.44
155,BodyAbout,Body Scan - Desciption,info,start,11-09-14 07:07:36.943,complete,11-09-14 07:08:01.378,25,1,0.41
155,BodyTry,Body Scan - Try it out,info,start,11-09-14 07:08:01.423,complete,11-09-14 07:08:34.960,33,1,0.05
155,BodyRate,Rate Body Scan,survey,start,11-09-14 07:08:35.007,complete,11-09-14 07:08:38.506,3,1,0.05
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:08:38.854,,,0,1,0.35
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:08:38.907,complete,11-09-14 07:08:42.773,4,1,0.05
155,SleepAbout,About Sleep Well,info,start,11-09-14 07:08:48.017,,,0,1,5.24
155,SleepAbout,About Sleep Well,info,start,11-09-14 07:08:48.382,complete,11-09-14 07:09:11.418,23,1,0.37
155,SleepPlanner,Sleep Well Plans,planner,start,11-09-14 07:09:11.554,complete,11-09-14 07:10:12.107,61,1,0.14
155,SleepKeepTrack,Sleep Well Keep track,info,start,11-09-14 07:10:12.182,complete,11-09-14 07:10:15.110,3,1,0.07
155,SleepRate,Sleep Well Rate,survey,start,11-09-14 07:10:15.191,complete,11-09-14 07:10:21.924,6,1,0.08
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:10:22.252,,,0,1,0.33
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:10:22.309,complete,11-09-14 07:10:25.730,3,1,0.06
155,PositiveAbout,About Positive Thinking,info,start,11-09-14 07:10:31.676,,,0,1,5.95
155,PositiveAbout,About Positive Thinking,info,start,11-09-14 07:10:32.081,complete,11-09-14 07:10:49.128,17,1,0.40
155,PositivePlanner,Your Positive Thoughts,planner,start,11-09-14 07:10:49.246,complete,11-09-14 07:11:33.892,44,1,0.12
155,PositiveKeepTrack,Positive Thinking Keep track,info,start,11-09-14 07:11:33.961,complete,11-09-14 07:11:37.063,4,1,0.07
155,PositiveRate,Positive Thinking Rate,survey,start,11-09-14 07:11:37.129,complete,11-09-14 07:11:45.610,8,1,0.07
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:11:45.933,,,0,1,0.32
155,ToolUnlockAlert,Tool Unlocked,info,start,11-09-14 07:11:45.974,complete,11-09-14 07:11:49.077,4,1,0.04
155,About,About,info,start,11-09-14 07:11:58.601,,,0,1,9.52
155,About,About,info,start,11-09-14 07:12:07.483,complete,11-09-14 07:12:14.433,7,1,8.88
155,CWOSequence,Connect With Others,sequence,start,12-09-14 01:08:59.825,,,0,2,64605.39
155,CWOAbout,About Connect With Others,info,start,12-09-14 01:09:06.869,,,0,2,7.04
155,CWOAbout,About Connect With Others,info,start,12-09-14 01:09:07.262,complete,12-09-14 01:09:12.261,5,2,0.39
155,CWOPlanReview,Connect With Others Plans Review,planner review,start,12-09-14 01:09:12.313,execute_function,12-09-14 01:09:22.280,10,2,0.05
155,CWOPlanner,Your Plans,planner,start,12-09-14 01:09:35.279,back,12-09-14 01:09:42.245,7,2,13.00
155,CWOAbout,About Connect With Others,info,start,12-09-14 01:09:42.282,back,12-09-14 01:09:44.417,2,2,0.04
155,About,About,info,start,13-09-14 10:18:12.792,back,13-09-14 10:18:20.309,8,3,119308.38
155,CWOSequence,Connect With Others,sequence,start,16-09-14 18:09:28.191,,,0,4,287467.88
155,CWOAbout,About Connect With Others,info,start,16-09-14 18:09:39.547,,,0,4,11.36
155,CWOAbout,About Connect With Others,info,start,16-09-14 18:09:39.907,back,16-09-14 18:09:45.847,6,4,0.36
155,walk msg 1 label,walk_msg_1_label,info,start,25-09-14 21:33:02.629,,,0,5,789796.78
155,walk msg 1 label,walk_msg_1_label,info,start,25-09-14 21:33:03.141,complete,25-09-14 21:33:13.346,10,5,0.51
155,WalkAbout,Walking with awareness - Desciption,info,start,25-09-14 21:33:14.139,,,0,5,0.79
155,WalkAbout,Walking with awareness - Desciption,info,start,25-09-14 21:33:14.479,complete,25-09-14 21:33:31.987,17,5,0.34
155,WalkTry,Walking with awareness - Try it out,info,start,25-09-14 21:33:32.059,complete,25-09-14 21:33:39.892,7,5,0.07
155,WalkRate,Rate walking with awareness,survey,start,25-09-14 21:33:39.957,complete,25-09-14 21:33:44.978,5,5,0.07
155,ToolUnlockAlert,Tool Unlocked,info,start,25-09-14 21:33:45.163,,,0,5,0.19
155,walk msg 1 label,walk_msg_1_label,info,start,08-10-14 11:52:01.541,,,0,6,1088296.38
155,walk msg 2 label,walk_msg_2_label,info,start,08-10-14 11:52:01.976,complete,08-10-14 11:52:12.376,11,6,0.44
155,WalkAbout,Walking with awareness - Desciption,info,start,08-10-14 11:52:13.136,,,0,6,0.76
155,WalkAbout,Walking with awareness - Desciption,info,start,08-10-14 11:52:13.427,complete,08-10-14 11:52:21.148,8,6,0.29
155,WalkTry,Walking with awareness - Try it out,info,start,08-10-14 11:52:21.245,complete,08-10-14 11:52:55.035,34,6,0.10
155,WalkRate,Rate walking with awareness,survey,start,08-10-14 11:52:55.281,complete,08-10-14 11:53:06.178,11,6,0.25
155,ToolUnlockAlert,Tool Unlocked,info,start,08-10-14 11:53:06.389,,,0,6,0.21
155,kind msg 1 label,kind_msg_1_label,info,start,10-10-14 19:11:44.311,,,0,7,199117.92
155,kind msg 1 label,kind_msg_1_label,info,start,10-10-14 19:11:44.713,complete,10-10-14 19:12:06.298,22,7,0.40
155,KindAbout,Self Kindness - Desciption,info,start,10-10-14 19:12:07.368,,,0,7,1.07
155,KindAbout,Self Kindness - Desciption,info,start,10-10-14 19:12:07.796,complete,10-10-14 19:12:37.436,30,7,0.43
155,KindTry1,Self Kindness - Try it out,info,start,10-10-14 19:12:37.540,complete,10-10-14 19:13:27.025,50,7,0.10
155,KindTry2,Self Kindness - Try it out,info,start,10-10-14 19:13:27.079,complete,10-10-14 19:13:55.025,28,7,0.05
155,KindRate,Rate Self Kindness,survey,start,10-10-14 19:13:55.074,complete,10-10-14 19:13:58.801,3,7,0.05
155,ToolUnlockAlert,Tool Unlocked,info,start,10-10-14 19:13:59.074,,,0,7,0.27
155,positive msg 1 label,positive_msg_1_label,info,start,12-10-14 16:54:07.410,,,0,8,164408.34
155,positive msg 1 label,positive_msg_1_label,info,start,12-10-14 16:54:08.121,complete,12-10-14 16:54:22.396,14,8,0.71
155,PositiveAbout,About Positive Thinking,info,start,12-10-14 16:54:23.447,,,0,8,1.05
155,PositiveAbout,About Positive Thinking,info,start,12-10-14 16:54:23.730,complete,12-10-14 16:54:42.903,19,8,0.28
155,PositivePlanReview,Positive Thinking Plans Review,planner review,start,12-10-14 16:54:43.213,execute_function,12-10-14 16:55:09.678,26,8,0.31
155,PositiveRate,Positive Thinking Rate,survey,start,12-10-14 16:55:16.267,complete,12-10-14 16:55:20.926,4,8,6.59
155,ToolUnlockAlert,Tool Unlocked,info,start,12-10-14 16:55:21.250,,,0,8,0.32
156,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,17-09-14 23:47:40.695,,,0,1,0.00
156,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,17-09-14 23:47:40.995,complete,17-09-14 23:49:55.344,135,1,0.30
156,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,17-09-14 23:49:55.642,complete,17-09-14 23:50:38.935,43,1,0.30
156,BreatheSequence,3 Minute Breathing Space,sequence,start,18-09-14 00:03:38.395,,,0,2,779.46
156,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-09-14 00:03:44.438,,,0,2,6.04
156,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,18-09-14 00:03:44.755,complete,18-09-14 00:04:08.888,24,2,0.32
156,BreatheTry,3 Minute Breathing Space - Try it out,info,start,18-09-14 00:04:08.974,complete,18-09-14 00:04:44.526,36,2,0.09
156,BreatheRate,Rate 3 Minute Breathing Space,survey,start,18-09-14 00:04:44.596,back,18-09-14 00:05:02.483,18,2,0.07
156,BreatheTry,3 Minute Breathing Space - Try it out,info,start,18-09-14 00:05:02.526,back,18-09-14 00:05:04.265,2,2,0.04
156,bodyscan_unlock_FromNotif,bodyscan_unlock_label,sequence,start,18-09-14 00:05:04.331,,,0,2,0.07
156,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,25-09-14 21:18:41.522,,,0,3,681217.19
156,bodyscan unlock msg 1 label,bodyscan_unlock_msg_1_label,info,start,25-09-14 21:18:41.795,complete,25-09-14 21:18:57.430,16,3,0.27
156,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,25-09-14 21:18:57.541,,,0,3,0.11
156,positive_unlock_FromNotif,positive_unlock_label,sequence,start,25-09-14 21:18:57.762,,,0,3,0.22
156,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,07-10-14 20:00:06.320,,,0,4,1032068.56
156,positive unlock msg 1 label,positive_unlock_msg_1_label,info,start,07-10-14 20:00:07.156,complete,07-10-14 20:00:13.465,6,4,0.84
156,PositiveAbout,About Positive Thinking,info,start,07-10-14 20:00:13.617,,,0,4,0.15
156,PositiveAbout,About Positive Thinking,info,start,07-10-14 20:00:13.847,back,07-10-14 20:00:23.310,10,4,0.23
156,reaction unlock msg 1 label,reaction_unlock_msg_1_label,info,start,10-10-14 20:12:25.304,,,0,5,259921.99
156,reaction unlock msg 1 label,reaction_unlock_msg_1_label,info,start,10-10-14 20:12:25.545,complete,10-10-14 20:12:32.429,7,5,0.24
156,MonitorAbout,My Daily Reactions - Desciption,info,start,10-10-14 20:12:32.615,,,0,5,0.19
156,MonitorAbout,My Daily Reactions - Desciption,info,start,10-10-14 20:12:32.854,complete,10-10-14 20:12:48.167,16,5,0.24
156,MonitorReactions,My Daily Reactions - Your Reactions,survey,start,10-10-14 20:12:48.265,back,10-10-14 20:13:01.278,13,5,0.10
156,MonitorAbout,My Daily Reactions - Desciption,info,start,10-10-14 20:13:01.344,back,10-10-14 20:13:02.781,1,5,0.07
156,enjoy unlock msg 1 label,enjoy_unlock_msg_1_label,info,start,16-10-14 20:59:29.480,,,0,6,521186.70
156,enjoy unlock msg 1 label,enjoy_unlock_msg_1_label,info,start,16-10-14 20:59:29.733,complete,16-10-14 20:59:43.696,14,6,0.25
156,EnjoyAbout,About Enjoyable Moments,info,start,16-10-14 20:59:43.810,,,0,6,0.11
156,EnjoyAbout,About Enjoyable Moments,info,start,16-10-14 20:59:44.030,complete,16-10-14 20:59:59.645,15,6,0.22
156,EnjoyPlanner,Enjoyable Moments Plans,planner,start,16-10-14 20:59:59.810,complete,16-10-14 21:00:17.808,18,6,0.16
156,EnjoyKeepTrack,Enjoyable Moments Keep track,info,start,16-10-14 21:00:17.921,complete,16-10-14 21:00:26.800,9,6,0.11
156,EnjoyRate,Enjoyable Moments Rate,survey,start,16-10-14 21:00:26.913,complete,16-10-14 21:00:40.526,14,6,0.11
156,ToolUnlockAlert,Tool Unlocked,info,start,16-10-14 21:00:40.900,,,0,6,0.37
156,ToolUnlockAlert,Tool Unlocked,info,start,16-10-14 21:00:40.949,complete,16-10-14 21:00:46.209,6,6,0.05
156,connect msg 1 label,connect_msg_1_label,info,start,22-10-14 19:48:34.721,,,0,7,514068.51
156,connect msg 1 label,connect_msg_1_label,info,start,22-10-14 19:48:34.972,complete,22-10-14 19:48:47.441,13,7,0.25
156,CWOAbout,About Connect With Others,info,start,22-10-14 19:48:48.343,,,0,7,0.90
156,CWOAbout,About Connect With Others,info,start,22-10-14 19:48:48.564,complete,22-10-14 19:48:54.615,6,7,0.22
156,connect_FromNotif,connect_label,sequence,start,22-10-14 19:48:54.741,,,0,7,0.13
156,connect msg 1 label,connect_msg_1_label,info,start,12-11-14 19:34:45.644,,,0,8,1817150.90
156,connect msg 2 label,connect_msg_2_label,info,start,12-11-14 19:34:46.013,complete,12-11-14 19:34:49.681,3,8,0.37
156,CWOAbout,About Connect With Others,info,start,12-11-14 19:34:50.552,,,0,8,0.87
156,CWOAbout,About Connect With Others,info,start,12-11-14 19:34:50.844,complete,12-11-14 19:34:57.362,7,8,0.29
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,08-09-14 12:30:18.092,,,0,1,0.00
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,08-09-14 12:30:18.240,complete,08-09-14 12:30:30.659,12,1,0.15
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,08-09-14 12:30:30.697,complete,08-09-14 12:31:22.980,52,1,0.04
test3,CWOSequence,Connect With Others,sequence,start,08-09-14 12:31:30.093,,,0,1,7.11
test3,CWOAbout,About Connect With Others,info,start,08-09-14 12:31:36.697,,,0,1,6.60
test3,CWOAbout,About Connect With Others,info,start,08-09-14 12:31:36.846,complete,08-09-14 12:31:50.909,14,1,0.15
test3,CWOPlanner,Your Plans,planner,start,08-09-14 12:31:50.977,complete,08-09-14 12:32:13.804,23,1,0.07
test3,CWOKeepTrack,Connect With Others Keep track,info,start,08-09-14 12:32:13.852,complete,08-09-14 12:32:19.081,6,1,0.05
test3,CWORate,Connect With Others Rate,survey,start,08-09-14 12:32:19.129,complete,08-09-14 12:32:23.805,4,1,0.05
test3,ToolUnlockAlert,Tool Unlocked,info,start,08-09-14 12:32:23.998,,,0,1,0.19
test3,ToolUnlockAlert,Tool Unlocked,info,start,08-09-14 12:32:24.021,complete,08-09-14 12:32:28.337,4,1,0.02
test3,CWOSequence,Connect With Others,sequence,start,12-09-14 12:13:33.262,,,0,2,344464.93
test3,CWOAbout,About Connect With Others,info,start,12-09-14 12:13:35.541,,,0,2,2.28
test3,CWOAbout,About Connect With Others,info,start,12-09-14 12:13:35.680,complete,12-09-14 12:13:40.982,5,2,0.14
test3,CWOPlanReview,Connect With Others Plans Review,planner review,start,12-09-14 12:13:41.011,execute_function,12-09-14 12:13:45.358,4,2,0.03
test3,CWORate,Connect With Others Rate,survey,start,12-09-14 12:13:51.543,complete,12-09-14 12:13:56.832,5,2,6.18
test3,ToolUnlockAlert,Tool Unlocked,info,start,12-09-14 12:13:57.020,,,0,2,0.19
test3,ToolUnlockAlert,Tool Unlocked,info,start,12-09-14 12:13:57.043,complete,12-09-14 12:14:01.989,4,2,0.02
test3,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,12-09-14 12:14:07.493,,,0,2,5.50
test3,BreatheAbout,3 Minute Breathing Space - Desciption,info,start,12-09-14 12:14:07.657,complete,12-09-14 12:14:19.504,12,2,0.16
test3,BreatheTry,3 Minute Breathing Space - Try it out,info,start,12-09-14 12:14:19.530,complete,12-09-14 12:14:45.237,26,2,0.03
test3,BreatheRate,Rate 3 Minute Breathing Space,survey,start,12-09-14 12:14:45.335,complete,12-09-14 12:14:53.658,8,2,0.10
test3,ToolUnlockAlert,Tool Unlocked,info,start,12-09-14 12:14:53.896,,,0,2,0.24
test3,ToolUnlockAlert,Tool Unlocked,info,start,12-09-14 12:14:53.926,complete,12-09-14 12:14:57.078,4,2,0.03
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 13:35:03.208,,,0,3,1214406.13
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 13:35:03.488,complete,26-09-14 13:35:24.532,21,3,0.28
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 13:35:24.564,complete,26-09-14 13:36:05.120,41,3,0.03
test3,CWOSequence,Connect With Others,sequence,start,26-09-14 13:36:08.426,,,0,3,3.31
test3,CWOAbout,About Connect With Others,info,start,26-09-14 13:36:15.791,,,0,3,7.36
test3,CWOAbout,About Connect With Others,info,start,26-09-14 13:36:16.090,complete,26-09-14 13:36:19.989,3,3,0.30
test3,CWOPlanner,Your Plans,planner,start,26-09-14 13:36:20.049,complete,26-09-14 13:36:44.205,24,3,0.06
test3,CWOKeepTrack,Connect With Others Keep track,info,start,26-09-14 13:36:44.243,complete,26-09-14 13:36:46.813,2,3,0.04
test3,CWORate,Connect With Others Rate,survey,start,26-09-14 13:36:46.849,complete,26-09-14 13:36:50.664,4,3,0.04
test3,ToolUnlockAlert,Tool Unlocked,info,start,26-09-14 13:36:50.857,,,0,3,0.19
test3,ToolUnlockAlert,Tool Unlocked,info,start,26-09-14 13:36:50.894,complete,26-09-14 13:36:53.363,3,3,0.04
test3,WalkSequence,Walking With Awareness,sequence,start,26-09-14 13:54:24.371,,,0,4,1051.01
test3,WalkAbout,Walking with awareness - Desciption,info,start,26-09-14 13:54:49.362,,,0,4,24.99
test3,WalkAbout,Walking with awareness - Desciption,info,start,26-09-14 13:54:49.683,back,26-09-14 13:54:50.922,1,4,0.32
test3,CWOAbout,About Connect With Others,info,start,26-09-14 13:54:51.867,,,0,4,0.95
test3,CWOAbout,About Connect With Others,info,start,26-09-14 13:54:52.136,back,26-09-14 13:54:54.813,2,4,0.27
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 13:55:43.461,,,0,4,48.65
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 13:57:48.952,,,0,4,125.49
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 13:57:49.249,complete,26-09-14 13:57:54.680,5,4,0.30
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 13:57:54.718,complete,26-09-14 13:57:59.504,5,4,0.04
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 13:59:11.614,,,0,4,72.11
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 14:00:40.848,,,0,4,89.23
test3,refToBase,Begin Intervention,info,start,26-09-14 14:00:41.145,,,0,4,0.30
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 14:04:59.578,,,0,5,258.43
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 14:04:59.922,,,0,5,0.34
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 14:05:00.265,back,26-09-14 14:05:33.427,33,5,0.34
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 14:06:12.218,,,0,5,38.79
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 14:06:12.513,,,0,5,0.30
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 14:10:44.419,,,0,6,271.91
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 14:10:44.741,complete,26-09-14 14:11:25.468,41,6,0.32
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 14:11:25.505,complete,26-09-14 14:11:30.810,5,6,0.04
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 14:11:32.245,,,0,6,1.43
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 15:52:35.939,,,0,7,6063.69
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 15:52:36.125,,,0,7,0.19
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:09:59.883,,,0,8,1043.76
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:10:00.197,complete,26-09-14 16:10:05.552,5,8,0.31
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 16:10:05.584,complete,26-09-14 16:10:10.391,5,8,0.03
test3,CWOSequence,Connect With Others,sequence,start,26-09-14 16:10:11.685,,,0,8,1.29
test3,CWOAbout,About Connect With Others,info,start,26-09-14 16:10:24.591,,,0,8,12.91
test3,CWOAbout,About Connect With Others,info,start,26-09-14 16:10:24.891,back,26-09-14 16:10:27.281,3,8,0.30
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:13:44.349,,,0,9,197.07
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:13:44.647,complete,26-09-14 16:13:56.817,12,9,0.30
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 16:13:56.846,complete,26-09-14 16:14:08.893,12,9,0.03
test3,Healthy Mind: Baseline,Healthy Mind: Baseline,sequence,start,26-09-14 16:14:10.334,,,0,9,1.44
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:15:53.146,,,0,9,102.81
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:15:53.471,complete,26-09-14 16:16:00.490,7,9,0.33
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 16:16:00.523,complete,26-09-14 16:16:04.922,4,9,0.03
test3,CWOSequence,Connect With Others,sequence,start,26-09-14 16:19:39.343,,,0,10,214.42
test3,CWOAbout,About Connect With Others,info,start,26-09-14 16:19:42.888,,,0,10,3.55
test3,CWOAbout,About Connect With Others,info,start,26-09-14 16:19:43.053,back,26-09-14 16:19:44.533,1,10,0.16
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:20:23.045,,,0,10,38.51
test3,Healthy Mind: Basline Consent,Healthy Mind: Basline Consent,info,start,26-09-14 16:20:23.205,complete,26-09-14 16:20:31.084,8,10,0.16
test3,baselineSurvey,Healthy Mind: Basline Questionnaire,survey,start,26-09-14 16:20:31.119,complete,26-09-14 16:20:35.324,4,10,0.03
test3,CWOSequence,qConnect With Others,sequence,start,26-09-14 16:23:16.247,,,0,10,160.92
test3,CWOAbout,About Connect With Others,info,start,26-09-14 16:23:25.547,,,0,10,9.30
test3,CWOAbout,About Connect With Others,info,start,26-09-14 16:23:25.745,back,26-09-14 16:23:28.161,3,10,0.20
test3,KindSequence,Self Kindness,sequence,start,27-09-14 01:46:57.056,,,0,11,33808.90
